departure_time,arrival_time,flight_id,aircraft_id,itinerary_no,ticket_no,flight_cost,origin_airport,destination_airport,frequent_flier,travel_date,airplane_model,frequent_flier_no,passenger_name,passenger_country,tail_no,distance,turbulance,temp_at_dept,fuel_consumed_litre,taxi_duration_mins,avg_flight_speed_kmps,engine_performance,passenger_dob,passenger_flight_class
21:42:49,23:07:49,TER71764,AI922,106660695,WH-51216-JQ-878,7227.55,Hoover,Oceanside,False,2022-01-06,Pilatus Britten-Norman BN-2A,,Adam,Pakistan,E805LR,3668,1,7.6,55089.1,17.0,958.5,28847,1981-12-28,business
18:00:49,20:31:49,KOU97158,AI929,144445209,EG-41128-AG-091,6473.68,Bloomingdale,Parma,False,2022-01-18,Douglas DC-10-30,,Clifton,Marshall Islands,Q479ZG,5012,0,-13.1,56254.6,84.0,1110.2,36702,1994-12-18,premium economy
06:40:49,09:01:49,LAQ82163,AI821,158422344,II-03701-AY-643,577.99,Campbell,Shelton,True,2022-04-18,Convair CV-580,322453IM,Silvana,Dominica,J438UW,4077,1,-9.5,60470.2,114.0,1251.3,27040,1965-07-25,executive
23:20:49,23:53:49,XQK76042,AI469,127971790,QN-69380-DL-604,7717.47,Glen Ellyn,North Richland Hills,False,2022-05-20,Canadair Regional Jet 550,,Emmett,New Zealand,Q029TK,609,8,-0.8,7284.9,92.0,531.8,7564,1969-11-27,executive
16:33:49,17:15:49,UFV79880,AI731,184758462,VB-34775-MH-655,640.04,Monterey Park,Frankfort,False,2021-09-14,Airbus A300B4,,Shira,Tristan da Cunha,S167DW,2589,1,9.6,23082.6,47.0,921.0,27546,1994-02-23,premium economy
17:01:49,19:00:49,XNG18172,AI099,67912804,FQ-89768-QB-994,7111.51,Perth Amboy,Peabody,True,2021-02-10,Avro RJ100,689996DB,Ronnie,Zimbabwe,I104TY,5089,0,8.2,64145.4,79.0,1232.5,35168,1976-01-04,executive
13:09:49,14:23:49,CFN20221,AI387,53271816,OX-35417-TU-280,7666.32,Oswego,Allen,False,2021-05-24,Socata TB-20 Trinidad,,Kenda,New Caledonia,P322KE,1273,3,-7.4,16060.5,64.0,802.2,10745,1987-08-04,business
15:18:49,15:29:49,TDN59129,AI129,134093850,OG-56987-ML-482,1940.57,Desert Hot Springs,Rio Rancho,False,2021-09-23,Airbus A310-200,,Loren,St. Helena,J902RV,4894,0,2.1,67224.2,71.0,1268.9,27432,1990-09-19,premium economy
01:22:49,02:24:49,DZL12634,AI039,46851212,TR-44826-AH-129,6496.34,San Pablo,Norco,True,2022-01-06,McDonnell Douglas MD-82,845298KI,Walter,St. Barthélemy,T710DM,3143,1,-11.2,53362.7,40.0,951.5,27321,1972-12-17,executive
06:18:49,07:18:49,TQW32240,AI894,121924595,YD-56057-NA-796,5632.79,Myrtle Beach,San Fernando,True,2021-06-11,Boeing 787-9,371725UG,Celena,Egypt,L175HL,5651,1,-11.2,60214.9,90.0,1100.2,47776,1982-11-09,business
03:21:49,03:44:49,GJC69459,AI728,86401587,HZ-79853-ZO-657,4130.58,Wausau,Rocky Mount,True,2021-05-09,Douglas DC-10-30,608349DW,Craig,U.S. Outlying Islands,C823MG,5216,1,-9.1,55006.4,32.0,1375.7,43980,1975-01-26,executive
14:09:49,14:41:49,HOA37131,AI627,83043245,PB-91825-JV-980,586.0,Newton,Orem,True,2021-09-24,LET 410,622854FT,Arthur,Italy,M309SL,2713,0,2.4,23384.4,38.0,944.3,20076,1978-06-15,executive
05:51:49,07:35:49,XHJ09141,AI739,70926220,CS-26459-TN-328,5350.56,Avondale,Brookings,False,2021-09-10,Antonov An-158,,Shawana,Guinea,S760HL,635,3,-5.9,7446.7,76.0,702.4,6054,1984-08-17,business
06:45:49,08:37:49,WAU44708,AI943,112224705,SA-05504-BU-280,1506.14,Hercules,New Brunswick,False,2021-08-21,Douglas DC-8-50,,Douglas,Diego Garcia,N742XO,5771,0,-14.0,58311.4,43.0,1327.1,45139,1979-11-22,executive
07:46:49,07:57:49,ILH57645,AI318,190794831,DB-12007-FM-353,6631.79,New Albany,Providence,False,2021-04-02,Embraer RJ145,,Melaine,Ukraine,A644VN,6329,1,-11.5,65658.1,99.0,1355.6,53154,1989-03-04,business
13:01:49,15:23:49,WAH45722,AI446,21877251,IG-67215-ZY-867,916.13,Federal Way,Hopewell,False,2021-09-02,Embraer RJ145,,Archie,Serbia,S062QW,4584,1,-9.6,61757.3,109.0,1312.8,29576,1994-10-14,premium economy
14:58:49,16:59:49,LEI69709,AI589,72634178,AZ-00523-IE-947,2062.82,Mason City,National City,False,2021-02-16,Boeing 737-200,,Sheldon,Syria,T075KK,2590,1,-7.3,22570.2,87.0,913.2,23045,1967-08-18,executive
05:17:49,06:56:49,SEG80242,AI694,181327989,NU-16662-TP-497,6836.12,Bozeman,Foster City,True,2021-08-30,Harbin Yunshuji Y12,258184CQ,Lizeth,Japan,R880IR,2394,1,-11.7,19222.2,112.0,911.7,17465,1976-04-15,executive
22:03:49,22:54:49,YUE26805,AI679,95183751,XS-02859-QZ-265,6854.04,Walker,Painesville,True,2021-11-08,Cessna 208 Caravan,755413LE,Ike,Thailand,J768EW,3039,0,-1.7,57009.0,38.0,980.3,25842,1982-10-06,business
18:57:49,21:30:49,POY44779,AI759,185240308,MG-46415-ZW-109,1616.45,West Jordan,Peabody,True,2022-01-25,Embraer Legacy 600,969380RK,Markita,Mali,Y869YE,5357,0,-5.3,64293.5,98.0,1249.7,37137,1970-01-28,executive
15:13:49,15:33:49,WKM60908,AI069,139385799,CZ-82941-FA-454,1516.35,DeKalb,Pleasantville,False,2021-06-01,Ilyushin IL86,,Shelton,Kenya,J682ET,4323,1,-6.2,58602.3,108.0,1077.1,28218,1986-03-18,business
17:29:49,18:31:49,BOB91402,AI865,155804169,LC-26912-UZ-379,4947.8,Boca Raton,Springdale,True,2022-01-16,Fokker 50,701752MI,Corrinne,Norway,P274VJ,833,3,-7.3,7047.0,72.0,744.5,6066,1989-02-28,business
08:26:49,09:01:49,FMS20064,AI958,124069177,WH-40979-WU-785,3141.49,Bartlett,Nicholasville,True,2021-07-11,Antonov An-158,795009BC,Harrison,Austria,L084VJ,4200,1,6.2,55427.0,29.0,1332.6,30772,1976-04-21,executive
18:03:49,18:17:49,NAG03881,AI189,177282986,NO-89862-FH-378,3890.01,Everett,Fairmont,True,2022-05-26,Boeing 737-400,623804FL,Trey,South Africa,D876AF,6191,1,8.7,66996.5,90.0,1353.1,58496,1965-03-19,executive
20:46:49,22:18:49,MGJ54297,AI652,75983176,AK-32883-QE-461,1796.29,Durant,Rahway,False,2021-05-09,Airbus A330-300,,Arianna,Argentina,Z207UG,4527,1,-14.4,59506.7,32.0,1345.9,26652,1989-11-20,business
15:39:49,17:11:49,TMW22512,AI936,118649597,GY-63218-BT-650,968.75,Camarillo,Pembroke Pines,False,2021-03-24,Tupolev Tu-214,,Shawnna,United Kingdom,T072JW,3221,0,0.9,40211.4,117.0,913.7,26952,1987-03-13,business
14:23:49,16:37:49,DUX08778,AI662,43585763,WP-75777-GR-071,3258.04,Murrieta,Kokomo,True,2021-09-30,Tecnam P2002 Sierra,808238AM,Taylor,Comoros,T628SK,1965,0,8.7,29614.9,19.0,823.4,11015,1984-02-25,business
00:12:49,01:03:49,THF38789,AI467,146593593,CF-30324-HV-737,3591.53,Porterville,Memphis,False,2021-07-07,Shorts SD.330,,Masako,New Caledonia,O718LH,5171,0,-12.2,63670.8,30.0,1217.6,37678,1978-05-15,executive
21:43:49,22:27:49,HCK93138,AI349,14206144,BT-99880-MX-174,3960.1,Minneapolis,Galesburg,False,2021-08-03,Boeing 747-400,,Ignacia,Gambia,G688SU,623,8,9.4,7362.3,66.0,537.9,7792,1991-07-02,premium economy
02:30:49,03:08:49,IKR44752,AI096,97760611,FM-47999-KF-150,5695.4,Grand Island,Sevierville,False,2021-02-13,Avro RJ85,,Carey,New Zealand,B042IA,6127,0,4.8,65681.1,118.0,1715.2,57790,1972-11-24,executive
06:57:49,09:53:49,DMY63795,AI653,119122999,XF-73426-CT-850,4517.7,Lumberton,Harrisburg,True,2021-12-17,Sukhoi Superjet 100-95,187275DR,Luther,Malawi,S369NL,2425,1,4.5,18498.4,41.0,900.2,16911,1966-09-10,executive
00:57:49,02:12:49,UCA65543,AI750,133354801,DT-41533-KJ-687,555.28,Cabot,Cleburne,False,2021-05-17,Airbus A319,,Joshua,Kazakhstan,D205JA,4796,1,9.8,66672.6,97.0,1062.2,29559,1966-10-25,executive
00:39:49,02:27:49,EQX24468,AI468,105998081,JR-05394-NZ-827,4477.11,Lafayette,El Cajon,True,2021-08-02,Embraer Praetor 500,288250IM,Hans,Chad,M810YC,1071,3,-9.9,15163.7,111.0,831.6,15548,1971-08-31,executive
21:53:49,23:01:49,RUC37059,AI500,81314850,MU-22475-YR-527,4079.23,Rogers,Wausau,False,2022-05-14,COMAC C919,,Anton,Curaçao,R406SP,5735,0,-6.2,57703.4,26.0,1383.8,46879,1994-07-23,premium economy
00:14:49,00:25:49,GRA10040,AI907,169065235,XW-96934-CK-742,6973.19,Tallahassee,Paragould,False,2021-06-15,Douglas DC-8-50,,Lory,Bulgaria,K108RK,1173,2,-10.3,15551.2,41.0,818.4,15973,1976-01-08,executive
12:44:49,13:00:49,UGP71771,AI591,77727670,TE-97540-GS-100,4337.63,West Springfield,Waterbury,True,2022-05-20,Cessna 182 Skylane,931458RI,Karly,Kosovo,B440XX,5032,1,-8.0,58034.6,86.0,1094.7,42752,1983-10-08,business
14:27:49,15:33:49,YCS09011,AI843,61698273,AC-67640-XD-665,3613.7,McKinney,Thousand Oaks,False,2022-05-05,Cessna Citation V,,Evelyne,Turkmenistan,F798UZ,5378,0,-1.5,67530.8,113.0,1388.1,42956,1978-12-20,executive
03:52:49,04:56:49,HIE42396,AI165,173864227,LX-85478-ZC-307,7488.59,Methuen,Holladay,False,2021-02-20,Dassault Falcon 900,,Tamie,Tristan da Cunha,M469EL,5851,0,-10.4,63378.4,64.0,1006.7,42713,1988-10-23,business
00:17:49,00:45:49,BMX20200,AI956,163092822,EO-71075-HJ-273,2939.06,Durham,Glendale Heights,False,2021-04-13,Fokker 100,,Lamar,Palestinian Territories,I647RF,5672,0,4.3,58506.5,93.0,1191.3,47064,1976-07-25,executive
16:39:49,17:45:49,YTR20361,AI436,18301246,VT-32890-EE-580,565.33,Long Branch,Cambridge,True,2021-05-27,Boeing 767-400ER,739452ZF,Tilda,Antigua & Barbuda,R100CD,3845,1,-12.6,61821.5,18.0,954.2,27389,1990-10-12,premium economy
13:40:49,14:33:49,VDF77201,AI072,74136847,XF-58961-CV-624,3169.46,Dumont,Las Cruces,True,2022-04-24,Honda HA-420,926523LC,Andre,Guernsey,N669TZ,1578,0,-14.1,23235.3,26.0,807.5,11299,1967-02-16,executive
04:24:49,06:57:49,FSU54918,AI463,15996447,IC-83384-XC-056,1253.1,Berwyn,Beaverton,True,2021-08-02,Ilyushin IL76,137218BB,Hiroko,Montserrat,E294SE,2042,0,-8.2,18807.1,63.0,927.0,19586,1982-02-18,business
22:45:49,01:29:49,TYR39733,AI170,179516366,XW-46145-FI-376,4018.09,Jersey City,Victoria,True,2022-01-15,Tupolev Tu-204,854861YO,Dino,Djibouti,N312YP,4989,0,-10.3,58977.1,73.0,1151.7,27606,1965-12-07,executive
05:27:49,07:20:49,DOT76893,AI959,49383360,QF-86542-ZH-600,7703.08,Bethel Park,Crystal Lake,False,2021-07-14,Boeing 747SR,,Brock,Martinique,C922IW,6349,1,9.8,67088.5,24.0,1308.7,54287,1982-03-30,business
20:16:49,22:34:49,TVS17198,AI451,169419199,GP-13892-XJ-229,815.88,St. Petersburg,Laurel,True,2021-02-17,Airbus A318,929269FY,Julian,Madagascar,M880XV,1693,1,-10.7,20034.5,26.0,816.4,10927,1971-08-27,executive
01:45:49,03:31:49,QKS28207,AI841,148083610,CQ-78793-NS-517,4383.03,North Chicago,Mayfield Heights,False,2022-03-02,Gulfstream IV,,Stacee,Sint Maarten,Q576VX,4774,1,-14.4,67982.4,36.0,1071.7,26070,1973-08-20,executive
00:19:49,01:57:49,EQN23153,AI491,63200962,HF-37487-QR-660,5430.53,Los Angeles,Morganton,False,2021-06-19,British Aerospace Jetstream 32,,Sergio,Norway,X417FS,4552,0,-13.3,62686.8,78.0,1204.4,29268,1986-12-18,business
20:39:49,21:35:49,MDY60070,AI577,123041171,ZQ-64173-DZ-210,6316.49,Donna,Lenexa,True,2021-09-19,Boeing 747-400,337539SZ,Suzi,Costa Rica,J446CH,2191,0,0.3,19983.2,82.0,904.1,18062,1986-11-15,business
16:16:49,18:22:49,BRO17629,AI321,25397758,RE-92122-RE-727,7044.53,Dinuba,Americus,False,2021-02-19,Boeing 777-200,,Betsey,Venezuela,B664KU,1571,1,-11.8,29927.3,58.0,843.5,16959,1971-01-27,executive
00:50:49,02:12:49,WPK44599,AI187,178303749,FY-82857-JY-079,4207.44,Americus,Lompoc,True,2022-03-06,Boeing 787-8,991210OZ,Maria,Caribbean Netherlands,D362YH,5798,0,6.7,65650.8,40.0,1298.3,47767,1966-02-03,executive
21:57:49,23:03:49,KWK88217,AI746,143527160,DI-86081-GB-278,5125.72,Norwood,Glendora,True,2021-11-15,Embraer Phenom 300,692609HT,Emilio,Martinique,U470GJ,5225,0,-14.9,59585.4,29.0,1128.0,39648,1971-04-10,executive
13:06:49,15:02:49,SCL19634,AI299,114992459,EE-14780-FC-497,7890.74,Barberton,Johnson City,False,2022-03-22,Cessna Citation I,,Mathilde,Togo,T867QD,3813,0,1.6,57894.0,82.0,954.7,25525,1966-03-01,executive
06:55:49,08:02:49,ZOB34397,AI679,179577376,XS-03974-PJ-062,3216.83,Huntley,Wyoming,False,2022-04-10,Yakovlev Yak-40,,Meda,French Southern Territories,B762WP,6045,0,6.5,57450.7,97.0,1419.7,50201,1968-01-30,executive
04:20:49,06:59:49,FMU28305,AI280,49761086,EO-51661-UM-076,4016.63,Keene,Porterville,False,2021-05-16,Pilatus Britten-Norman BN-2A Mk III Trislander,,Wilfred,Congo - Kinshasa,N740JZ,3549,1,-1.4,60340.2,103.0,901.6,26577,1989-11-26,business
04:51:49,05:40:49,UEZ59685,AI126,169260848,HG-34667-PQ-417,1066.85,Miami Lakes,Quincy,False,2022-05-05,Cessna Citation I,,Alton,France,K401CI,2789,1,-13.6,24589.2,73.0,937.5,23939,1995-06-07,premium economy
08:13:49,09:17:49,TXR36947,AI929,36640269,AX-43788-HM-694,4117.74,Salem,Neenah,True,2021-03-03,Boeing 737-400,776848JD,Marcell,Luxembourg,Z288FJ,2323,0,3.7,18485.1,17.0,913.8,16718,1971-02-01,executive
06:12:49,07:12:49,VDQ41479,AI785,30540756,CC-41114-HS-579,3724.97,Santa Clarita,Fullerton,True,2021-06-26,Antonov AN-28,022475LR,Maurita,Mauritius,C846YV,6342,1,-1.8,62918.7,103.0,1287.7,57564,1979-09-06,executive
09:29:49,10:06:49,NGM62342,AI838,148625075,ZU-23747-RY-394,4146.38,Lake Jackson,Marana,False,2021-04-19,Pilatus Britten-Norman BN-2A Mk III Trislander,,Lavonna,Netherlands,D552NG,2173,1,-9.9,18340.9,59.0,948.8,19338,1973-09-03,executive
22:19:49,00:20:49,LXD24478,AI983,12863945,TL-17752-CL-050,4460.51,Tracy,Shoreline,False,2022-02-07,McDonnell Douglas MD-11F,,Debroah,French Guiana,X932RI,2868,1,-1.6,24464.1,53.0,906.1,25964,1973-09-29,executive
11:14:49,12:03:49,RUC49267,AI842,82598328,HZ-45051-UV-804,4501.31,Kyle,Northglenn,True,2021-08-12,Tecnam P2006T,326838NA,Ossie,Ghana,S276XC,1190,3,-14.9,16328.7,55.0,803.3,12827,1972-08-28,executive
14:40:49,15:28:49,PUC82728,AI221,189296214,CI-54590-QX-460,7689.59,Hoover,Crystal,True,2021-10-18,Douglas DC-6,095612VQ,Kenia,Caribbean Netherlands,H051LU,1914,1,-5.6,22563.1,67.0,814.8,15227,1970-11-14,executive
15:57:49,18:51:49,EVE53057,AI898,96203647,LK-24801-GM-957,3293.5,New Haven,Marina,True,2021-04-23,Boeing 747-200M,113370CZ,Jene,San Marino,J555WU,3000,1,7.0,24981.7,80.0,923.8,25511,1995-04-02,premium economy
15:06:49,16:18:49,SST01988,AI694,155339057,NE-30403-MF-753,2812.28,Highland Park,Palm Springs,True,2021-04-15,Tecnam P2010,048481OR,Monroe,Ecuador,U996ND,6187,1,-12.3,59314.0,39.0,1793.8,56205,1994-09-28,premium economy
19:02:49,20:53:49,UWI31746,AI654,87611944,BC-17634-XV-161,7189.34,Logansport,Atlantic City,True,2021-08-16,Aquila A 210,254884LG,Jonathon,Curaçao,O568HK,3044,1,-12.7,45033.5,41.0,929.7,29350,1994-10-06,premium economy
05:29:49,05:58:49,UAX99828,AI155,127906711,ID-08146-UO-042,6358.69,Grand Prairie,Sioux City,True,2021-12-07,Boeing 767-200,817451ML,Alethea,Montserrat,H058KG,1227,6,-10.5,14289.8,25.0,804.1,10685,1970-09-03,executive
01:56:49,04:27:49,TFT42311,AI431,20752317,JE-40488-UX-442,7180.46,Natchitoches,Akron,False,2022-04-03,Shorts SC-7 Skyvan,,Shalanda,Peru,N504BZ,3884,0,6.2,69757.9,90.0,916.2,29081,1966-04-04,executive
03:55:49,05:37:49,HCX63672,AI976,43111480,OY-62120-YH-935,5941.81,Prattville,Tooele,True,2021-06-17,Cessna 210 Centurion,626768UW,Melda,Sweden,Q527QJ,6429,1,-13.4,66723.3,107.0,1273.1,50638,1970-07-15,executive
12:56:49,14:18:49,OWO92053,AI722,39768499,IM-51396-FQ-358,6239.98,South Plainfield,Azusa,False,2021-11-05,CASA/IPTN CN-235,,Hugh,Cameroon,T123IG,3849,1,-12.2,58533.3,72.0,930.5,28355,1973-10-08,executive
08:13:49,09:44:49,FTL59460,AI637,151899617,DR-78705-YS-098,3991.16,Lake in the Hills,Cedar Rapids,True,2022-02-13,Boeing 747-400,619567XZ,Desmond,Laos,A188KH,6459,1,-0.7,58552.0,63.0,1679.0,56350,1969-06-15,executive
21:54:49,00:23:49,SNN59953,AI683,193990518,ZW-71352-OP-239,6154.06,Fairview Heights,Kennesaw,True,2022-06-10,COMAC C919,176889NH,Spencer,Indonesia,T212UM,1686,1,-0.7,16304.8,68.0,809.7,13671,1978-06-30,executive
19:02:49,20:21:49,GXP04685,AI551,60104915,SW-14383-FQ-439,4068.76,Bartlesville,Duncanville,False,2022-04-24,Tecnam P2008,,Colin,Lithuania,X737TI,2716,0,-13.3,24519.5,69.0,916.9,20091,1983-09-29,business
16:08:49,18:28:49,RQV04427,AI444,48495807,SY-22144-NG-255,7933.27,Huntington Beach,Brunswick,True,2022-05-06,Gulfstream G650,779790CI,Sterling,Argentina,D640FE,1169,5,-14.5,17179.8,50.0,835.7,12258,1971-09-25,executive
17:13:49,19:57:49,THE21555,AI418,148271064,ME-62206-RQ-284,2742.95,Mequon,Belton,True,2021-09-13,Antonov AN-124 Ruslan,780286HO,Kraig,Taiwan,H244UN,1619,1,-2.5,22094.7,84.0,844.2,13647,1978-09-03,executive
14:23:49,16:02:49,FOB65545,AI135,36998692,JD-57596-IW-830,7643.38,Brookfield,Fitchburg,False,2022-04-15,Douglas DC-9-40,,Danyel,Morocco,Z945AF,3642,0,-10.8,69681.3,87.0,921.2,25230,1970-06-19,executive
19:25:49,21:30:49,DPZ82902,AI689,51279506,WB-63764-ZQ-415,5293.24,Leander,Kenmore,False,2021-10-09,Boeing 747-200,,Monty,Antarctica,M354FA,3547,1,-13.6,66282.6,80.0,970.2,27450,1987-10-01,business
06:00:49,08:53:49,ZTW34452,AI599,181123299,BB-48315-LO-321,2832.43,Tracy,Sacramento,True,2021-11-08,Ilyushin IL18,451033UW,Maynard,Saudi Arabia,G061DJ,5663,1,0.9,66472.5,19.0,1202.8,41617,1986-05-27,business
18:09:49,19:03:49,YXS42137,AI498,78315468,PY-51734-KZ-240,1737.23,Paterson,Lewisville,True,2022-02-01,Dassault Falcon 2000,651945CA,Emmitt,St. Pierre & Miquelon,A357CR,676,4,-5.5,7143.7,46.0,686.3,5706,1985-01-18,business
06:30:49,08:58:49,ZBT84270,AI570,111212852,GG-26678-LA-629,4481.47,Grand Prairie,Medina,True,2022-03-21,Cessna 208 Caravan,777877UW,Marg,Madagascar,H671PY,1550,0,3.2,21481.4,40.0,835.4,17900,1987-05-15,business
12:40:49,15:25:49,XFV29360,AI083,26135225,RN-92015-MB-483,4931.85,Fridley,Elmwood Park,False,2022-03-06,Aerospatiale SN.601 Corvette,,Tracy,Australia,A780PA,4656,1,-13.7,61094.8,37.0,1268.4,25865,1990-08-25,premium economy
03:40:49,06:00:49,TUN93490,AI141,169305444,FR-46461-NK-992,3057.71,Leavenworth,McAllen,False,2021-06-18,Douglas DC-10-10,,Karoline,Canary Islands,V215QW,5253,0,-6.7,56635.3,16.0,1297.7,42717,1979-10-08,executive
07:47:49,08:32:49,CDU09293,AI795,189838102,KH-51452-GW-545,1904.4,Brownwood,Claremore,True,2021-06-03,Piper PA-46,250518CX,Vena,Fiji,X643HF,1504,1,-5.5,22124.1,56.0,807.8,12642,1972-08-19,executive
20:51:49,23:11:49,LFM03231,AI922,94382801,LN-73711-BE-458,7171.08,Mountlake Terrace,Mauldin,False,2021-09-17,Cessna Citation V,,Dean,Cuba,S439UO,1790,1,-10.9,29568.9,96.0,835.6,15083,1976-12-27,executive
01:13:49,03:39:49,TIW37627,AI711,77811559,QO-43847-ZU-208,1815.44,Vernon Hills,Laredo,False,2021-07-01,Fokker 70,,Shane,Bosnia & Herzegovina,V333DF,3018,1,-8.1,57157.9,103.0,950.8,26792,1973-12-30,executive
21:33:49,22:05:49,UDJ60036,AI510,86696150,KK-50713-EC-368,7223.33,Mint Hill,Cicero,True,2021-03-09,Airbus A220-300,571076NS,Tomoko,Madagascar,C868FD,4835,1,6.6,61169.9,82.0,1210.3,24043,1982-07-24,business
09:02:49,09:57:49,SFZ13103,AI657,105318047,RJ-34034-KT-569,1586.3,Centerville,Huntington Park,False,2021-10-23,Antonov An-148,,Ashli,Malta,N428FX,3246,1,-9.7,57348.0,23.0,953.6,29494,1991-09-30,premium economy
20:26:49,22:46:49,CTU67061,AI248,71114580,GC-87621-ZH-064,660.77,Wayne,La Puente,True,2021-12-01,Embraer 175,396088DH,Dalene,St. Vincent & Grenadines,I305LX,5387,1,0.4,57333.6,51.0,1276.1,40282,1971-12-28,executive
00:48:49,03:37:49,OKB80445,AI144,136648773,EY-15532-IZ-799,2746.83,Sahuarita,Bourbonnais,False,2021-08-14,Airbus A330-200,,Harry,Laos,H417RM,824,3,-10.2,7431.2,21.0,577.9,5225,1979-08-29,executive
01:34:49,03:54:49,ENY30523,AI799,15573622,QK-60856-AK-928,7999.7,Radcliff,North Tonawanda,True,2021-11-03,Harbin Yunshuji Y12,928168LN,Edgar,Mauritania,A903TS,1807,1,6.9,25858.3,76.0,829.0,11576,1980-04-10,business
01:42:49,02:54:49,RUU76857,AI298,58309620,WP-87741-VQ-058,7568.66,Temecula,Muskegon,True,2021-06-17,Fairchild Dornier 328JET,652904GV,Carolin,Puerto Rico,H729QB,5220,0,7.7,60472.1,94.0,1280.4,37552,1988-09-29,business
01:25:49,02:51:49,TLB79235,AI381,130655822,AD-81916-YJ-681,2340.17,Euclid,South Euclid,False,2021-04-01,Dassault Falcon 900,,Waylon,Estonia,F309IV,3048,1,-7.6,53100.4,62.0,924.5,26092,1993-03-09,premium economy
18:37:49,19:11:49,UFU18547,AI300,144554480,RT-72220-VV-366,4862.59,Derby,Waterbury,False,2022-02-19,Airbus A318,,Luciano,Ghana,C997US,1756,0,-10.5,17346.4,16.0,810.4,12764,1974-10-11,executive
20:15:49,20:51:49,RVZ59627,AI409,96377314,FD-24018-RY-253,5235.2,Rowlett,Talladega,True,2021-02-13,Embraer Phenom 300,128064JL,Isobel,Cook Islands,I927WI,4968,0,5.8,61268.7,82.0,1165.5,29990,1975-09-18,executive
01:14:49,04:02:49,MDT08716,AI372,21990588,JG-69156-HA-442,2500.28,Fairborn,Vista,True,2021-05-09,Boeing 737-800,063766AT,Tama,Sweden,S910IG,2802,0,-13.3,23115.4,69.0,902.9,26587,1972-11-09,executive
23:41:49,23:57:49,DBQ52897,AI119,48752667,DO-79424-LE-035,803.07,Texas City,Port Huron,False,2021-11-17,Cessna Citation II,,Emeline,Congo - Brazzaville,V775XR,4837,1,-7.2,61679.1,18.0,1227.6,24440,1990-08-26,premium economy
16:00:49,16:30:49,KMR10751,AI987,17723940,RP-45812-HI-471,6664.4,St. Paul,Clarksdale,False,2021-10-27,Gulfstream IV,,Carson,Tanzania,R923DN,631,4,-12.1,7292.2,76.0,733.7,6116,1973-08-16,executive
12:13:49,13:16:49,BMS53246,AI499,159780238,NZ-01248-IT-288,877.78,Central Falls,Fort Dodge,True,2022-05-22,Tecnam P92 Eaglet,992056EV,Broderick,Jordan,H060UY,2195,1,-14.7,19470.0,16.0,945.1,17541,1967-04-15,executive
06:59:49,09:43:49,GIE23344,AI054,24480211,PO-76521-QD-722,5431.68,Rocky Mount,Santa Fe,True,2022-06-09,Boeing 717,075811AV,Nikole,Argentina,R376ZQ,2271,0,-11.1,19712.3,114.0,917.7,18689,1984-12-08,business
18:09:49,21:05:49,OQF05296,AI952,198995661,UD-89266-OD-050,1700.5,Aventura,Camarillo,False,2021-10-02,Embraer Legacy 450,,Chong,French Southern Territories,W129FD,1442,5,5.6,17931.7,62.0,809.7,13822,1983-04-18,business
17:10:49,18:52:49,YAF36837,AI032,191926932,DM-32382-BE-372,4746.54,San Bruno,Albany,True,2022-03-29,Lockheed L-188 Electra,332390WM,Tegan,Bulgaria,W143VI,5171,0,-8.6,61687.4,38.0,1236.9,42385,1991-07-04,premium economy
03:43:49,06:23:49,CNE86842,AI833,140013928,OG-77335-YQ-124,3050.16,East Moline,Fort Walton Beach,False,2021-03-24,McDonnell Douglas MD-81,,Lynwood,Wallis & Futuna,C363JW,1186,8,-8.4,12103.6,80.0,808.5,13338,1982-07-24,business
13:44:49,15:30:49,TLJ83692,AI848,95231771,JW-79769-YY-319,745.16,Indian Trail,Tyler,False,2021-02-03,Fairchild Dornier Do.328,,Barney,St. Martin,I174JN,2929,1,-1.2,24133.9,54.0,906.7,23876,1985-02-02,business
17:05:49,18:02:49,BMY92649,AI478,31171505,JF-26173-DH-788,1985.88,Haverhill,Laurel,False,2021-05-06,British Aerospace ATP,,Dimple,Namibia,V145ZJ,3357,1,8.0,58447.3,50.0,948.4,26302,1984-05-03,business
20:51:49,21:27:49,EQQ38512,AI199,65161166,AL-77771-MM-728,1356.83,New Orleans,Turlock,False,2022-06-05,Fokker F27 Friendship,,Laronda,South Africa,T168RY,4552,0,-11.7,56149.4,27.0,1283.0,24466,1995-06-01,premium economy
21:00:49,23:09:49,DYC58695,AI714,194607880,GQ-35409-MG-701,1389.81,Port Arthur,Providence,False,2022-02-10,Canadair Regional Jet 900,,Ned,Suriname,S843EZ,1190,5,-1.4,15607.5,102.0,807.5,14781,1969-11-21,executive
21:35:49,23:08:49,QOT70494,AI384,41959409,JO-42983-YF-204,557.09,Brookfield,Rolla,True,2021-03-21,Piper PA-28,034052FZ,Oretha,St. Barthélemy,C574YU,2924,0,-10.5,22599.1,67.0,938.6,20571,1968-05-08,executive
13:33:49,14:30:49,FHN50480,AI523,124379089,BG-96813-KQ-882,1034.8,Clifton,Keene,False,2021-03-15,De Havilland Canada DHC-8-300 Dash 8,,Lucio,Sri Lanka,Q473VT,1174,8,-10.5,17139.8,100.0,831.8,14567,1980-04-02,business
