applicant_id,applicant_name,applicant_gender,applicant_dob,applicant_country,applicant_qual_test_score,applicant_high_school_GPA,scholarship_grade,scholarship_pct,interview_date,interview_score,admission_date,institute_ids,course_name
235234,Maximina,Female,2005-02-16 06:23:42.780662,Georgia,520.92,8.2,J,35.0,2015-06-29,79.81,2024-01-25 13:51:07.830084,NTIT742,Psychology
235235,Alec,Other,2007-02-12 11:55:14.274223,Falkland Islands,821.53,5.5,J,35.0,2019-01-09,82.58,2021-07-17 22:01:49.851863,STNN795,Psychology
235236,Felipe,Female,2000-12-18 17:49:10.455260,Azerbaijan,871.67,7.9,C,70.0,2018-03-15,76.71,2017-06-07 04:10:41.445010,EUEE349,Linguistics
235237,Wally,Female,2008-06-28 08:27:22.174474,Brazil,857.19,8.6,C,70.0,2017-05-27,87.74,2017-09-09 00:20:39.157479,UERR365,Aerospace Engg
235238,Gearldine,Other,2002-07-29 08:20:29.033785,Tanzania,996.33,9.3,A,80.0,2025-01-28,95.01,2016-12-28 01:18:42.672712,IINI160,Arts
235239,James,Male,2010-09-17 17:09:00.881204,Portugal,658.34,7.6,J,35.0,2015-08-11,78.96,2024-06-15 23:02:03.187443,SINI709,Arts
235240,Corrin,Other,2005-05-08 20:24:07.711102,Swaziland,678.26,5.1,J,35.0,2022-01-31,90.18,2020-03-01 09:39:18.019567,TITT722,Linguistics
235241,Bret,Other,2010-11-30 20:33:28.942874,Zambia,714.09,7.7,H,45.0,2021-11-30,77.09,2019-11-17 11:42:21.396977,IIST800,Business Adm
235242,Julian,Male,2005-06-30 23:00:42.930147,Vatican City,552.63,8.5,J,35.0,2020-07-03,83.01,2019-11-14 20:31:08.398322,STIS744,Civil Engg
235243,Guy,Female,2006-02-27 10:41:48.707909,Gambia,806.44,9.6,E,60.0,2020-11-02,75.73,2021-02-27 00:32:21.278660,RRRS525,Civil Engg
235244,Gordon,Male,2001-12-26 00:59:24.196092,Côte d’Ivoire,811.84,5.4,J,35.0,2024-05-06,80.03,2023-03-14 09:20:12.650321,NTII758,Philosophy
235245,Wade,Other,2001-01-14 21:07:53.690071,Tajikistan,808.06,8.1,E,60.0,2015-03-29,94.67,2015-07-14 00:28:26.063344,AMMM514,Finance
235246,Ossie,Other,2003-11-08 21:19:15.082286,Burundi,684.12,7.9,J,35.0,2020-06-09,71.41,2023-01-19 19:47:39.681527,ITSS775,International Business
235247,Lanelle,Other,2004-01-25 11:22:47.760279,Germany,651.16,8.1,J,35.0,2025-03-26,76.0,2025-05-17 20:51:55.883655,NNIS770,Environmental Sc
235248,Andera,Female,2001-06-23 03:28:28.415965,Kenya,637.14,9.4,J,35.0,2018-09-17,93.03,2015-03-15 21:57:59.446922,NSNT754,Finance
235249,Alfonso,Female,2004-01-28 05:02:52.391307,Christmas Island,745.28,5.3,J,35.0,2023-12-24,84.54,2015-12-04 14:35:06.364231,ISNI736,Electrical Engg
235250,Romaine,Other,2010-08-29 19:14:06.781345,Congo - Kinshasa,508.63,5.4,J,35.0,2019-11-05,76.92,2016-03-09 02:23:01.705954,NNTI776,Environmental Sc
235251,Jarod,Other,2004-12-27 17:51:16.565921,Faroe Islands,854.66,9.2,C,70.0,2024-08-09,92.28,2024-04-15 16:59:48.696943,EEEE370,Arts
235252,Shera,Other,2000-03-04 01:36:05.305615,Cyprus,643.14,7.5,J,35.0,2017-10-31,74.03,2023-08-20 14:25:59.767702,IISS710,Linguistics
235253,Drew,Male,2009-01-16 12:44:11.871431,Bahamas,667.54,6.2,J,35.0,2025-06-25,73.87,2016-12-07 16:32:47.360503,SNNT793,Business Adm
235254,Becki,Other,2004-01-10 21:33:23.643287,Bosnia & Herzegovina,897.4,6.9,G,50.0,2015-08-07,77.09,2021-08-23 20:30:15.891465,INNS758,Journalism
235255,Marquetta,Female,2009-06-10 07:42:23.543205,Chad,761.79,6.7,G,50.0,2015-11-15,97.82,2024-08-02 13:43:21.561535,TSIS795,Aerospace Engg
235256,Felipe,Male,2003-09-02 21:55:07.114330,Lebanon,734.75,8.2,H,45.0,2018-12-20,91.95,2025-01-08 09:46:10.740316,NNIT777,Computer Engg
235257,Stefan,Male,2005-06-07 23:37:09.934002,Falkland Islands,653.19,6.4,J,35.0,2018-06-26,73.91,2020-02-02 07:22:02.304965,ISIS782,Finance
235258,Kristeen,Other,2006-10-08 20:21:36.056313,Guam,598.76,7.1,J,35.0,2016-12-14,98.86,2016-01-23 02:00:01.363258,TNNI786,Linguistics
235259,Hye,Male,2001-11-21 01:51:09.074629,South Sudan,787.25,9.4,G,50.0,2018-01-24,89.22,2017-09-20 11:56:24.234892,NSIS780,Computer Engg
235260,Anderson,Female,2003-10-22 02:12:27.745230,Macedonia,738.21,5.7,J,35.0,2019-05-10,94.41,2017-06-27 18:53:21.091492,TSTT792,Environmental Sc
235261,Gavin,Other,2003-09-24 10:34:13.805289,Iraq,933.67,7.6,B,78.0,2023-07-31,93.38,2019-04-12 23:16:53.234669,EMRM267,Environmental Sc
235262,Cristobal,Female,2007-03-02 18:23:33.348585,Isle of Man,951.82,8.4,A,80.0,2017-03-18,77.12,2017-05-11 09:09:45.960282,NNIA192,Computer Engg
235263,Donald,Female,2005-07-26 13:25:40.066716,Trinidad & Tobago,769.38,5.1,J,35.0,2024-05-27,97.67,2025-04-02 03:53:30.928728,TNSS747,Environmental Sc
235264,Naoma,Male,2006-09-24 11:37:31.258699,Brunei,662.21,5.4,J,35.0,2020-04-15,82.42,2025-11-06 00:08:42.096405,SSSI768,Civil Engg
235265,Dorethea,Other,2008-09-20 14:43:18.104808,Gambia,813.86,6.8,G,50.0,2015-01-03,71.72,2019-04-14 08:40:00.745884,IINI781,Environmental Sc
235266,Tuyet,Other,2000-11-17 02:03:03.081127,Cuba,798.33,5.0,J,35.0,2024-07-06,88.42,2019-06-13 10:43:32.133297,NIIN718,Computer Engg
235267,Lamar,Male,2009-06-19 18:58:39.824113,New Zealand,681.84,5.3,J,35.0,2018-07-10,98.1,2018-08-15 15:49:21.326626,TSNN772,Aerospace Engg
235268,Woodrow,Male,2000-04-09 17:28:39.387409,Guyana,742.26,6.3,H,45.0,2018-12-18,92.63,2022-05-28 09:10:17.539893,NNNS792,Environmental Sc
235269,Tyler,Female,2010-10-11 13:31:34.376274,Laos,635.85,8.6,J,35.0,2017-01-17,87.9,2015-04-16 13:53:07.253586,SINT792,Civil Engg
235270,Monroe,Other,2002-07-07 15:09:19.232561,Oman,549.48,5.7,J,35.0,2015-01-04,84.18,2017-11-30 07:35:43.825988,TSTI776,Electrical Engg
235271,Bob,Male,2010-03-24 00:05:00.342585,Saudi Arabia,593.61,7.8,J,35.0,2019-03-14,92.08,2025-07-04 08:58:41.511190,ISTI784,Arts
235272,Jess,Female,2008-03-24 05:54:59.632980,Nigeria,724.28,8.5,H,45.0,2016-12-21,92.03,2018-12-03 00:56:07.036210,STSS766,Journalism
235273,Bryce,Other,2003-10-04 13:14:49.015879,Ascension Island,955.8,5.5,J,35.0,2017-02-19,94.19,2015-04-13 14:24:27.940514,SNTT727,Environmental Sc
235274,Monroe,Female,2005-01-10 18:52:47.978510,Liberia,959.95,7.0,G,50.0,2025-05-10,78.73,2019-10-07 07:44:48.340036,TITN773,Environmental Sc
235275,Jason,Male,2003-09-27 02:17:23.672307,United States,779.14,8.5,G,50.0,2015-02-15,76.31,2018-12-20 17:36:08.040645,NSIS799,Civil Engg
235276,Natashia,Other,2004-02-05 15:49:55.393597,Zimbabwe,917.16,5.3,J,35.0,2020-10-04,96.66,2015-10-03 02:50:19.923003,NSTT732,Linguistics
235277,Wilhemina,Male,2005-03-30 14:20:49.259721,St. Helena,648.27,10.0,J,35.0,2024-02-24,79.64,2020-06-20 00:32:18.155140,NITN769,Environmental Sc
235278,Antione,Other,2002-09-25 14:29:06.364109,Cyprus,928.1,8.1,B,78.0,2021-12-26,72.0,2022-12-25 20:03:06.092228,MMER233,Aerospace Engg
235279,Wallace,Male,2009-04-08 16:09:37.798529,Vanuatu,734.28,8.4,H,45.0,2020-12-11,96.98,2025-06-17 05:24:06.144821,TTIS773,Finance
235280,Zackary,Other,2003-04-13 01:19:41.389063,Thailand,724.33,6.1,H,45.0,2023-11-22,89.34,2017-12-02 05:26:07.692960,TTNS755,Civil Engg
235281,Sol,Female,2004-08-28 22:32:05.831203,Cape Verde,919.65,5.0,J,35.0,2018-10-07,86.21,2018-12-25 01:42:29.720230,NSSS787,Aerospace Engg
235282,Fritz,Male,2002-01-03 07:40:53.154050,Malaysia,763.43,9.7,G,50.0,2022-07-17,92.4,2019-04-09 06:56:36.643405,INNI783,International Business
235283,Carol,Female,2008-07-08 15:02:28.408501,Wallis & Futuna,860.19,7.8,C,70.0,2025-11-27,98.42,2022-08-30 16:17:38.798005,EEUU387,Psychology
235284,Karisa,Female,2004-04-05 13:40:56.656914,China,547.74,6.6,J,35.0,2020-11-25,88.84,2022-08-04 22:43:50.296939,ITTN769,Linguistics
235285,Malisa,Male,2007-10-05 15:51:35.799408,Gabon,779.13,6.7,G,50.0,2016-11-30,73.61,2022-10-11 07:41:31.844393,ITIT719,Civil Engg
235286,Hayden,Female,2008-11-10 23:00:22.051909,Samoa,731.97,7.5,H,45.0,2021-08-07,73.81,2023-05-19 20:01:03.658651,SNTN751,Environmental Sc
235287,Carmelina,Male,2003-12-09 18:01:47.245741,Réunion,691.58,6.6,J,35.0,2022-03-07,90.24,2022-03-15 01:30:23.041620,SNSN748,Computer Engg
235288,Reda,Other,2005-04-02 01:08:53.225756,Iraq,501.14,7.9,J,35.0,2017-06-11,84.15,2022-05-18 06:51:13.637813,SITT772,Electrical Engg
235289,Stephane,Female,2008-02-11 23:49:23.040184,Papua New Guinea,970.47,5.5,J,35.0,2021-02-08,80.44,2019-04-22 01:11:01.590472,ISTS776,Linguistics
235290,Alonzo,Other,2009-01-13 01:40:55.155573,Denmark,893.67,9.8,C,70.0,2019-10-04,88.0,2022-07-28 15:35:12.724321,ERRR360,Business Adm
235291,Leigh,Other,2005-11-09 14:31:03.470847,Sint Maarten,742.43,7.3,H,45.0,2021-11-27,73.09,2023-09-14 19:31:02.343158,TIIN736,Aerospace Engg
235292,Foster,Female,2009-05-06 12:17:12.312448,Puerto Rico,757.0,9.0,G,50.0,2023-04-30,96.3,2024-09-01 00:19:38.979057,TTNT703,Linguistics
235293,Azzie,Other,2000-09-09 21:24:58.663548,Aruba,812.62,8.0,E,60.0,2018-05-21,73.94,2015-01-30 19:38:22.363878,MRSR561,Psychology
235294,Detra,Female,2003-03-06 22:36:02.798701,Åland Islands,553.05,5.1,J,35.0,2019-10-15,98.81,2021-10-16 01:39:51.718468,TIIN793,Linguistics
235295,Dewitt,Female,2008-09-03 21:27:01.438864,Djibouti,987.89,8.8,A,80.0,2017-03-09,78.88,2023-05-03 17:24:10.284986,ANAD198,Business Adm
235296,Tonette,Other,2010-07-17 03:24:24.362357,Isle of Man,905.89,6.1,H,45.0,2022-01-14,97.84,2019-06-11 06:48:35.251806,ITNT777,Philosophy
235297,Manual,Other,2009-08-23 16:37:23.662180,Martinique,558.58,8.2,J,35.0,2016-05-29,79.27,2022-01-20 03:22:31.610789,TSSI736,Journalism
235298,Eneida,Other,2009-01-31 00:21:37.867005,Cocos,613.03,9.9,J,35.0,2020-07-08,82.32,2018-10-21 15:52:29.175115,IISN703,Civil Engg
235299,Ayanna,Female,2005-07-21 01:16:29.277891,French Polynesia,876.79,5.1,J,35.0,2023-01-02,73.48,2018-12-12 12:54:33.587492,ISNS704,Aerospace Engg
235300,Spencer,Female,2007-10-26 10:26:28.126420,Guatemala,923.45,9.9,B,78.0,2018-08-02,72.69,2025-08-12 09:40:59.124429,MAAE248,Linguistics
235301,Yuonne,Male,2002-10-20 11:50:15.745452,Iceland,949.03,7.5,B,78.0,2016-08-11,86.17,2020-12-02 07:25:28.766881,ARAA260,Electrical Engg
235302,Maegan,Male,2001-09-29 23:21:31.641008,Paraguay,986.16,8.3,A,80.0,2025-07-01,90.53,2022-11-21 07:03:14.142953,NDII193,Computer Engg
235303,Sharri,Other,2000-06-26 00:38:09.916719,Nauru,880.38,6.2,H,45.0,2019-09-09,92.04,2020-04-05 06:22:00.049185,TITI745,Philosophy
235304,Darin,Male,2006-01-23 11:19:56.243133,Bolivia,575.83,6.5,J,35.0,2019-09-14,82.28,2022-08-01 19:48:10.795292,NTTT739,Philosophy
235305,Glenn,Other,2009-05-24 06:13:19.924393,Egypt,827.96,8.3,E,60.0,2020-03-16,80.96,2018-04-06 23:57:45.286517,RMAA592,Aerospace Engg
235306,Micki,Male,2006-11-02 17:22:17.647110,Solomon Islands,814.62,5.9,J,35.0,2016-12-10,90.76,2022-09-14 21:11:20.378280,STTN787,Linguistics
235307,Jules,Female,2002-05-09 03:17:40.699680,United Kingdom,994.34,6.6,G,50.0,2025-05-04,89.99,2015-06-04 13:31:41.128486,SNNT710,Finance
235308,Matha,Female,2000-10-13 05:16:25.837851,Portugal,988.25,8.6,A,80.0,2025-06-16,77.45,2023-11-06 10:01:38.911535,DDDA104,International Business
235309,Ardelle,Other,2009-10-25 05:12:59.697480,Macau SAR China,902.95,5.5,J,35.0,2024-12-14,75.94,2023-05-15 21:33:54.353606,NNNT775,International Business
235310,Kiley,Other,2003-08-15 19:54:40.398537,Taiwan,592.74,5.8,J,35.0,2021-11-19,78.42,2022-12-09 15:02:13.247635,NIIN800,Aerospace Engg
235311,Virgen,Female,2009-09-05 00:58:08.923018,Somalia,578.81,7.2,J,35.0,2018-10-24,79.81,2022-02-05 07:19:35.945540,SISI775,Computer Engg
235312,Lourie,Male,2005-06-04 05:09:22.495510,Mauritania,974.96,8.5,A,80.0,2015-08-21,81.92,2019-05-04 17:01:11.477743,ANAA135,International Business
235313,Elizabeth,Male,2005-08-10 16:44:21.349437,French Guiana,783.98,5.5,J,35.0,2020-05-06,71.82,2019-03-28 19:48:45.827112,TISS729,Finance
235314,Elden,Female,2008-11-24 03:35:38.071985,Réunion,874.18,8.0,C,70.0,2021-11-26,86.63,2022-03-23 23:40:32.496474,RURE307,Philosophy
235315,Jann,Female,2010-04-04 09:49:42.974387,Belgium,798.7,6.5,H,45.0,2024-01-04,75.79,2019-10-07 19:48:33.994204,TTSN746,Computer Engg
235316,Heidy,Male,2000-06-26 09:21:42.565848,Tajikistan,521.73,8.2,J,35.0,2015-06-14,84.45,2023-01-07 04:57:58.131978,NTST793,Environmental Sc
235317,Arron,Female,2004-06-06 08:44:09.175473,Bhutan,741.69,5.7,J,35.0,2015-04-05,77.42,2019-10-11 01:26:06.630893,NNSS727,Arts
235318,Kermit,Male,2000-04-01 09:57:38.992440,Hungary,525.48,6.6,J,35.0,2025-03-29,75.71,2025-11-06 04:29:51.699550,SINI730,Linguistics
235319,Kareen,Male,2002-06-22 15:01:13.718258,Fiji,879.33,6.5,H,45.0,2017-11-10,85.54,2022-09-25 07:56:16.845286,TINT745,Aerospace Engg
235320,Neville,Male,2006-06-12 22:01:45.649735,Norway,812.29,8.8,E,60.0,2015-01-27,72.69,2017-05-30 11:40:14.654570,ARSR583,Philosophy
235321,Marguerita,Male,2009-01-10 04:04:43.693035,Canada,749.65,6.7,H,45.0,2024-01-30,81.64,2021-01-01 07:41:36.466964,STNN744,Environmental Sc
235322,Brandon,Female,2008-06-28 04:10:56.187566,Switzerland,868.77,5.6,J,35.0,2020-11-11,81.68,2022-03-01 06:21:53.537441,SIII737,Electrical Engg
235323,Benedict,Other,2003-05-31 18:34:06.120781,France,769.51,8.8,G,50.0,2020-06-01,71.43,2022-12-21 22:59:16.351480,ISTN780,Business Adm
235324,Marinda,Female,2003-05-16 22:08:52.186332,Uganda,669.78,7.4,J,35.0,2019-08-13,70.0,2019-07-22 03:03:06.171716,ISTT750,Civil Engg
235325,Shad,Female,2009-02-10 12:22:06.651621,Kiribati,599.81,7.0,J,35.0,2020-03-13,98.59,2019-11-09 04:33:47.205508,SNNT766,Linguistics
235326,Doyle,Male,2010-10-20 10:00:59.505654,Cape Verde,956.11,8.3,A,80.0,2017-12-30,85.87,2021-12-04 07:09:52.674131,NIAI160,Civil Engg
235327,Lucius,Other,2010-07-15 01:51:55.199051,Cuba,831.46,6.0,J,35.0,2015-03-19,94.31,2020-04-04 12:36:22.136968,TTTT719,Civil Engg
235328,Lauren,Other,2003-01-18 01:22:05.370384,St. Kitts & Nevis,993.12,7.3,A,80.0,2022-09-19,77.19,2020-05-13 13:04:32.989570,IDAD110,Philosophy
235329,Woodrow,Male,2008-10-18 18:41:01.574988,Portugal,644.83,6.5,J,35.0,2018-06-10,73.55,2019-03-05 14:30:04.586821,SNSN762,Civil Engg
235330,Eleonora,Female,2007-09-01 17:51:25.414958,Guyana,793.66,7.5,G,50.0,2021-06-20,71.68,2017-12-07 11:27:14.991422,NNSN737,International Business
235331,Donny,Male,2005-06-28 09:15:00.474025,Italy,943.98,9.6,B,78.0,2020-05-10,82.47,2015-03-19 09:08:57.846625,RAMA282,Civil Engg
235332,Sidney,Female,2002-01-30 19:38:05.940976,Australia,639.81,9.8,J,35.0,2018-09-24,93.37,2025-09-24 00:22:17.578438,NTSI713,Finance
235333,Rochell,Female,2000-09-20 10:15:34.808337,Libya,820.8,7.1,F,55.0,2019-04-03,77.43,2024-11-10 08:37:48.959322,TTTI631,Arts
235334,Marlin,Female,2007-01-31 20:16:12.889108,Macau SAR China,773.21,6.5,H,45.0,2015-07-13,77.13,2016-02-12 15:58:33.738527,NINI784,Arts
235335,Lanora,Male,2008-10-31 17:40:04.831536,Comoros,773.74,7.3,G,50.0,2023-11-07,97.01,2025-07-04 00:28:34.577695,INTS722,Finance
235336,Ivory,Male,2008-08-27 06:20:35.365991,Botswana,635.91,6.0,J,35.0,2022-07-06,71.66,2015-12-29 23:29:28.571640,TSTI723,International Business
235337,Dalton,Male,2010-06-24 05:37:28.008366,Bangladesh,793.41,8.9,G,50.0,2019-05-15,72.96,2022-05-25 03:03:30.189307,TSNT749,Civil Engg
235338,Doug,Female,2005-12-28 06:05:11.091273,Israel,602.89,6.5,J,35.0,2016-07-30,97.77,2025-02-04 02:04:44.753504,TTII746,Business Adm
235339,Sean,Male,2003-08-18 07:50:42.867716,Peru,849.89,6.4,H,45.0,2016-03-23,95.77,2020-12-28 14:20:29.266586,ITSS724,Aerospace Engg
235340,Clinton,Other,2001-08-30 06:55:10.832859,Gambia,650.43,9.3,I,40.0,2018-09-30,75.38,2024-03-12 04:13:16.610822,SITN765,Psychology
235341,Britt,Female,2003-07-06 03:29:55.425244,Brazil,782.01,5.3,J,35.0,2024-06-30,71.68,2017-02-04 20:15:33.221650,SIST727,Philosophy
235342,Carlos,Female,2000-03-18 08:23:35.983060,Lebanon,668.04,9.9,I,40.0,2015-01-28,77.81,2023-01-17 00:13:57.305131,NSIT771,Arts
235343,Josiah,Female,2006-04-18 22:14:53.325856,Czech Republic,822.33,8.2,E,60.0,2024-01-04,76.93,2018-03-15 00:17:43.007581,RRSS531,Journalism
235344,Tony,Female,2004-10-13 11:52:09.571946,French Southern Territories,776.98,9.6,G,50.0,2018-09-10,76.89,2016-08-09 15:24:30.696547,INSN716,Journalism
235345,Anderson,Female,2008-10-30 11:44:48.189876,Botswana,889.77,5.9,J,35.0,2025-10-06,95.9,2019-05-10 00:10:14.000863,NSTT792,Aerospace Engg
235346,Angelyn,Female,2008-12-23 02:03:11.226968,Martinique,787.5,6.9,G,50.0,2022-04-02,86.6,2022-06-19 02:11:39.531301,NSTN797,Computer Engg
235347,Olinda,Male,2004-05-24 18:54:14.178033,Swaziland,814.17,7.5,F,55.0,2018-06-05,84.74,2020-03-13 06:55:46.017461,ITGT603,Computer Engg
235348,Georgine,Male,2003-12-18 20:30:14.210966,Guadeloupe,678.83,8.6,J,35.0,2017-04-20,81.48,2016-07-29 19:35:50.139935,SNTT797,Finance
235349,Katherina,Male,2010-06-08 00:21:46.259016,Martinique,684.73,8.0,J,35.0,2025-09-19,84.75,2016-04-26 20:12:20.371522,SISS762,Civil Engg
235350,Sammy,Other,2004-04-01 12:51:50.926725,Malta,983.65,5.4,J,35.0,2025-08-07,77.61,2022-05-04 23:16:26.268600,IIIN724,Philosophy
235351,Larraine,Other,2008-08-14 04:42:58.728623,Wallis & Futuna,836.15,8.3,E,60.0,2023-06-19,74.95,2024-11-10 22:36:32.941265,MRRR560,Philosophy
235352,Cedric,Other,2007-08-09 04:30:50.211414,Swaziland,884.64,9.4,C,70.0,2024-06-03,83.08,2023-09-29 04:00:20.168237,URRE373,Electrical Engg
235353,Dalton,Other,2007-11-25 15:07:57.011188,Brunei,913.0,8.8,B,78.0,2015-09-06,97.48,2018-07-14 01:19:38.001729,MAAE241,Electrical Engg
235354,Tim,Female,2002-11-01 01:47:25.264724,Bhutan,590.94,7.7,J,35.0,2023-04-19,85.01,2022-06-16 04:06:13.365274,INNT729,Linguistics
235355,Lacresha,Male,2010-06-10 03:30:27.525974,Bangladesh,906.23,7.3,B,78.0,2019-06-28,96.99,2018-07-14 05:39:38.210262,MMEE230,Arts
235356,Pei,Male,2008-07-18 15:46:19.975922,Gabon,863.25,6.6,G,50.0,2016-05-02,90.4,2024-07-29 11:54:25.481264,IISN778,Electrical Engg
235357,Nancie,Female,2004-08-03 09:19:02.429412,Uruguay,965.22,5.7,J,35.0,2015-05-01,88.56,2015-01-03 04:38:50.156334,TNTN732,Philosophy
235358,Fidela,Female,2009-08-09 11:51:34.728285,Afghanistan,620.33,7.5,J,35.0,2015-08-04,78.92,2025-03-20 04:49:29.622813,SINN732,Environmental Sc
235359,Robert,Male,2009-03-26 09:22:56.616485,New Zealand,996.87,9.1,A,80.0,2023-03-08,96.5,2020-05-01 08:26:31.629387,ANAN175,Philosophy
235360,Elease,Male,2002-02-08 06:55:23.181447,Finland,520.1,8.8,J,35.0,2025-05-06,97.54,2018-11-23 22:13:34.094011,SSNN748,Finance
235361,Gregorio,Male,2004-07-26 14:44:48.587258,Nauru,897.63,5.6,J,35.0,2022-09-09,77.0,2023-09-24 11:23:10.283606,STSS758,International Business
235362,Agueda,Male,2007-04-15 01:36:58.691762,Russia,507.8,6.8,J,35.0,2022-10-07,92.08,2025-05-26 00:40:03.996158,TTNS717,Journalism
235363,Jamie,Female,2006-11-16 09:59:35.739455,American Samoa,768.33,6.5,H,45.0,2017-02-20,93.45,2023-10-14 02:25:48.309512,SNTS748,Journalism
235364,Russell,Other,2010-11-02 16:18:24.740941,Liechtenstein,753.72,6.1,H,45.0,2023-01-25,98.77,2018-09-24 22:28:07.959944,TTTI720,International Business
235365,Marhta,Other,2009-05-20 01:32:23.014451,Svalbard & Jan Mayen,761.42,7.9,G,50.0,2015-01-21,97.63,2020-09-13 10:05:58.560416,SNIN782,Linguistics
235366,Lieselotte,Other,2006-09-22 21:49:43.804791,Peru,802.56,8.7,E,60.0,2023-10-30,85.16,2024-06-04 08:55:15.650337,AMRA592,Linguistics
235367,Renetta,Male,2002-09-16 21:45:42.534644,Greenland,535.42,8.9,J,35.0,2023-02-04,87.32,2024-12-07 23:57:15.594890,SITT738,International Business
235368,Julieann,Other,2010-09-29 11:56:35.089122,Iceland,765.22,5.6,J,35.0,2018-11-05,95.72,2017-04-26 08:48:16.553713,IINT798,Computer Engg
235369,Jonah,Other,2007-06-25 13:02:42.788028,Swaziland,578.77,5.1,J,35.0,2019-12-15,97.61,2023-02-06 21:18:59.613219,IINI701,Arts
235370,Rod,Other,2008-11-09 16:39:41.067727,Finland,854.43,9.9,C,70.0,2017-05-20,85.87,2017-05-10 10:38:03.439185,UUER341,Philosophy
235371,Andres,Female,2009-06-16 12:19:13.742935,Chad,733.89,6.7,H,45.0,2018-09-23,85.0,2015-05-18 04:21:45.029137,SISN717,Linguistics
235372,Minda,Male,2004-05-12 06:51:46.418766,Guinea-Bissau,762.64,9.5,G,50.0,2019-01-26,74.6,2025-07-27 03:28:54.459272,NTII741,Aerospace Engg
235373,Wava,Female,2004-11-27 08:01:51.503055,Russia,888.15,9.6,C,70.0,2022-03-07,81.69,2018-10-20 19:03:47.030084,ERRR373,Arts
235374,Dudley,Female,2003-06-27 03:03:18.651363,Gibraltar,645.89,8.4,J,35.0,2020-08-17,71.88,2022-06-08 23:59:03.685016,SINN791,Finance
235375,Erick,Other,2009-02-22 19:12:01.695053,Caribbean Netherlands,853.04,6.3,H,45.0,2022-10-29,76.85,2025-06-27 04:46:12.079491,SSTI795,Philosophy
235376,Nery,Male,2008-03-11 23:32:49.528886,Guam,768.01,8.5,G,50.0,2017-10-24,78.6,2016-09-22 04:37:53.426938,STSS723,Finance
235377,Ezra,Female,2004-02-02 19:42:34.714216,Niue,738.34,8.5,H,45.0,2019-10-17,79.8,2021-10-17 13:07:58.019330,SNIN713,Linguistics
235378,Barney,Male,2008-04-09 17:33:45.285729,Gibraltar,783.94,6.6,G,50.0,2020-03-26,70.53,2023-03-06 16:56:59.668052,SINT722,Environmental Sc
235379,Charley,Other,2003-01-16 23:59:53.129815,Anguilla,797.48,7.4,G,50.0,2015-08-02,82.47,2022-11-29 20:24:39.599837,IITT715,Electrical Engg
235380,Alexis,Female,2010-01-23 15:19:23.801737,Pitcairn Islands,986.8,9.8,A,80.0,2019-06-03,89.72,2017-03-12 00:13:56.431881,NIAI113,Aerospace Engg
235381,Shin,Male,2008-02-21 06:55:46.618379,Guyana,754.52,7.3,G,50.0,2024-03-15,96.2,2015-01-23 13:14:07.950495,STNT756,Linguistics
235382,Anderson,Female,2004-02-09 13:20:34.536426,French Guiana,728.25,8.0,H,45.0,2019-05-27,84.68,2024-11-08 20:10:26.780015,NTTI760,Psychology
235383,Scott,Female,2003-08-11 20:01:49.564810,Diego Garcia,836.68,7.8,E,60.0,2016-04-22,83.36,2022-05-22 20:15:33.445500,RSSA563,Linguistics
235384,Fabian,Other,2008-08-08 01:48:54.162390,Macau SAR China,995.18,9.3,A,80.0,2017-12-10,84.34,2024-10-01 12:42:37.543841,IIDD106,Finance
235385,Roman,Female,2002-05-24 15:37:14.940712,Switzerland,943.94,8.7,B,78.0,2023-12-21,71.35,2017-12-17 09:44:22.365003,MMMM242,International Business
235386,Jina,Male,2008-08-20 04:41:25.492140,Burundi,651.04,9.8,I,40.0,2016-03-04,96.54,2018-07-19 16:53:39.898427,NISN717,Business Adm
235387,Theron,Male,2009-02-08 12:36:57.843140,Bosnia & Herzegovina,753.93,7.2,G,50.0,2024-05-24,81.62,2021-10-04 05:13:40.481033,NNNI764,Finance
235388,Edra,Female,2004-11-14 01:10:41.848642,Lesotho,647.23,7.3,J,35.0,2019-09-02,79.37,2018-02-21 03:25:20.856667,TITN768,Civil Engg
235389,Mauricio,Other,2010-04-29 17:29:10.771747,Tanzania,885.93,10.0,C,70.0,2020-05-02,87.94,2023-08-27 09:03:04.478537,EURR301,Linguistics
235390,Janay,Female,2010-05-29 15:28:56.620243,Curaçao,610.59,7.0,J,35.0,2017-06-14,96.18,2021-12-10 22:24:13.514875,NSNI760,Psychology
235391,Ramon,Female,2007-09-11 03:14:37.708569,Cuba,591.39,7.4,J,35.0,2021-07-30,88.75,2019-03-16 20:50:28.404190,ISSS724,Aerospace Engg
235392,Steve,Other,2007-12-09 07:19:56.802089,Guyana,877.52,5.0,J,35.0,2016-06-03,78.74,2017-01-31 12:17:56.434574,NTNS755,Arts
235393,Harry,Male,2008-02-22 10:57:30.005347,Ceuta & Melilla,647.92,10.0,J,35.0,2017-06-29,95.54,2021-08-03 19:38:08.353132,TSTT764,Psychology
